1338103727.35,2012_05_27_08:28:47,+40.502,+10.276,+54.783,+10.292,+13.904,+13.715,+14.009,+13.759,10.369357,-15.956
1338104054.31,2012_05_27_08:34:14,+40.528,+10.223,+54.794,+10.236,+13.878,+13.687,+13.983,+13.732,10.325649,-15.956
1338104381.28,2012_05_27_08:39:41,+40.516,+10.225,+54.803,+10.237,+13.880,+13.689,+13.985,+13.734,10.329173,-15.956
1338104708.24,2012_05_27_08:45:08,+40.538,+10.271,+54.817,+10.288,+13.906,+13.717,+14.011,+13.762,10.370577,-15.933
1338105035.23,2012_05_27_08:50:35,+40.587,+10.291,+54.831,+10.308,+13.929,+13.741,+14.034,+13.786,10.405042,-15.922
1338105362.21,2012_05_27_08:56:02,+40.590,+10.296,+54.848,+10.308,+13.918,+13.730,+14.023,+13.774,10.392728,-15.938
1338105689.18,2012_05_27_09:01:29,+40.586,+10.297,+54.868,+10.309,+13.923,+13.734,+14.028,+13.780,10.396556,-15.946
1338106016.15,2012_05_27_09:06:56,+40.589,+10.303,+54.887,+10.317,+13.921,+13.733,+14.026,+13.777,10.395235,-15.962
1338106343.15,2012_05_27_09:12:23,+40.574,+10.247,+54.904,+10.256,+13.888,+13.697,+13.993,+13.743,10.338812,-15.949
1338106670.14,2012_05_27_09:17:50,+40.579,+10.218,+54.917,+10.239,+13.895,+13.704,+14.000,+13.749,10.354586,-15.963
1338106997.11,2012_05_27_09:23:17,+40.579,+10.254,+54.932,+10.264,+13.898,+13.707,+14.003,+13.753,10.356435,-15.918
1338107324.1,2012_05_27_09:28:44,+40.612,+10.295,+54.947,+10.311,+13.927,+13.738,+14.031,+13.783,10.400491,-15.948
1338107651.09,2012_05_27_09:34:11,+40.597,+10.267,+54.962,+10.277,+13.900,+13.711,+14.005,+13.755,10.360494,-15.937
1338107978.08,2012_05_27_09:39:38,+40.625,+10.294,+54.975,+10.307,+13.918,+13.730,+14.023,+13.774,10.391320,-15.919
1338108305.07,2012_05_27_09:45:05,+40.657,+10.305,+54.996,+10.316,+13.924,+13.735,+14.028,+13.780,10.397995,-15.944
1338108632.04,2012_05_27_09:50:32,+40.644,+10.279,+55.012,+10.295,+13.917,+13.728,+14.023,+13.774,10.386662,-15.814
1338108959.04,2012_05_27_09:55:59,+40.614,+10.269,+55.029,+10.281,+13.901,+13.711,+14.005,+13.756,10.362960,-15.942
1338109286.02,2012_05_27_10:01:26,+40.627,+10.245,+55.044,+10.256,+13.884,+13.693,+13.989,+13.738,10.342406,-15.947
1338109612.98,2012_05_27_10:06:52,+40.688,+10.306,+55.057,+10.322,+13.926,+13.738,+14.032,+13.784,10.404189,-15.813
1338109939.93,2012_05_27_10:12:19,+40.669,+10.288,+55.076,+10.302,+13.922,+13.733,+14.027,+13.779,10.392423,-15.897
1338110266.92,2012_05_27_10:17:46,+40.529,+10.248,+55.092,+10.260,+13.897,+13.707,+14.002,+13.752,10.352103,-15.900
1338110593.91,2012_05_27_10:23:13,+40.602,+10.274,+55.093,+10.284,+13.907,+13.718,+14.012,+13.763,10.371447,-15.923
1338110920.89,2012_05_27_10:28:40,+40.676,+10.305,+55.100,+10.323,+13.924,+13.736,+14.029,+13.780,10.402810,-15.904
1338111247.89,2012_05_27_10:34:07,+40.702,+10.303,+55.116,+10.313,+13.928,+13.739,+14.032,+13.784,10.403757,-15.884
1338111574.88,2012_05_27_10:39:34,+40.685,+10.266,+55.136,+10.283,+13.915,+13.725,+14.019,+13.771,10.380392,-15.881
1338111901.86,2012_05_27_10:45:01,+40.664,+10.236,+55.152,+10.250,+13.890,+13.699,+13.995,+13.745,10.343323,-15.885
1338112228.85,2012_05_27_10:50:28,+40.663,+10.251,+55.158,+10.265,+13.894,+13.704,+13.999,+13.749,10.355399,-15.863
1338112555.83,2012_05_27_10:55:55,+40.679,+10.280,+55.174,+10.292,+13.911,+13.723,+14.016,+13.767,10.380667,-15.892
1338112879.11,2012_05_27_11:01:19,+40.686,+10.266,+55.182,+10.283,+13.909,+13.720,+14.014,+13.765,10.373044,-15.876
1338113206.34,2012_05_27_11:06:46,+40.699,+10.300,+55.191,+10.315,+13.920,+13.731,+14.024,+13.775,10.393542,-15.895
1338113533.31,2012_05_27_11:12:13,+40.721,+10.288,+55.203,+10.302,+13.917,+13.727,+14.021,+13.772,10.386538,-15.884
1338113860.27,2012_05_27_11:17:40,+40.699,+10.303,+55.215,+10.312,+13.922,+13.733,+14.026,+13.778,10.395865,-15.876
1338114187.25,2012_05_27_11:23:07,+40.731,+10.279,+55.227,+10.296,+13.919,+13.730,+14.024,+13.775,10.386198,-15.721
1338114514.24,2012_05_27_11:28:34,+40.723,+10.238,+55.244,+10.254,+13.901,+13.710,+14.006,+13.757,10.356352,-15.883
1338114841.25,2012_05_27_11:34:01,+40.710,+10.232,+55.252,+10.246,+13.892,+13.701,+13.997,+13.747,10.345471,-15.882
1338115168.24,2012_05_27_11:39:28,+40.705,+10.272,+55.255,+10.282,+13.899,+13.709,+14.003,+13.754,10.363756,-15.866
1338115495.21,2012_05_27_11:44:55,+40.676,+10.273,+55.265,+10.291,+13.912,+13.723,+14.017,+13.768,10.381399,-15.882
1338115822.22,2012_05_27_11:50:22,+40.572,+10.263,+55.263,+10.273,+13.904,+13.714,+14.008,+13.759,10.365743,-15.887
1338117133.33,2012_05_27_12:12:13,+40.813,+10.334,+55.330,+10.348,+13.980,+13.793,+14.086,+13.841,10.847261,-15.692
1338117460.26,2012_05_27_12:17:40,+40.743,+10.247,+55.347,+10.262,+13.909,+13.718,+14.014,+13.764,10.461754,-15.792
1338117787.18,2012_05_27_12:23:07,+40.741,+10.267,+55.351,+10.276,+13.905,+13.714,+14.009,+13.760,10.411724,-15.817
1338118114.13,2012_05_27_12:28:34,+40.707,+10.273,+55.350,+10.291,+13.908,+13.719,+14.013,+13.765,10.395285,-15.817
1338118441.06,2012_05_27_12:34:01,+40.702,+10.269,+55.346,+10.282,+13.912,+13.723,+14.017,+13.769,10.388597,-15.848
1338118768.0,2012_05_27_12:39:28,+40.683,+10.284,+55.340,+10.296,+13.913,+13.724,+14.018,+13.770,10.388111,-15.863
1338119094.94,2012_05_27_12:44:54,+40.684,+10.300,+55.336,+10.316,+13.919,+13.731,+14.024,+13.776,10.402040,-15.829
1338119421.91,2012_05_27_12:50:21,+40.693,+10.291,+55.328,+10.300,+13.917,+13.728,+14.023,+13.774,10.391687,-15.864
1338119748.86,2012_05_27_12:55:48,+40.709,+10.285,+55.331,+10.302,+13.920,+13.731,+14.026,+13.778,10.395520,-15.819
1338120075.8,2012_05_27_13:01:15,+40.688,+10.243,+55.331,+10.257,+13.896,+13.705,+14.001,+13.752,10.355008,-15.842
1338120402.75,2012_05_27_13:06:42,+40.690,+10.224,+55.333,+10.240,+13.880,+13.688,+13.986,+13.735,10.333986,-15.840
1338120729.68,2012_05_27_13:12:09,+40.715,+10.262,+55.333,+10.273,+13.896,+13.705,+14.001,+13.752,10.360670,-15.833
1338121056.62,2012_05_27_13:17:36,+40.703,+10.256,+55.338,+10.269,+13.903,+13.713,+14.009,+13.760,10.368722,-15.840
1338121383.54,2012_05_27_13:23:03,+40.679,+10.275,+55.340,+10.289,+13.904,+13.714,+14.010,+13.761,10.372083,-15.840
1338121710.46,2012_05_27_13:28:30,+40.662,+10.262,+55.344,+10.274,+13.902,+13.712,+14.008,+13.759,10.368763,-15.837
1338122037.39,2012_05_27_13:33:57,+40.669,+10.286,+55.339,+10.302,+13.918,+13.729,+14.024,+13.775,10.396252,-15.838
1338122364.35,2012_05_27_13:39:24,+40.721,+10.292,+55.340,+10.303,+13.917,+13.728,+14.023,+13.775,10.391002,-15.775
1338122691.25,2012_05_27_13:44:51,+40.738,+10.269,+55.344,+10.282,+13.912,+13.723,+14.019,+13.770,10.382554,-15.822
1338123018.18,2012_05_27_13:50:18,+40.715,+10.214,+55.354,+10.230,+13.875,+13.683,+13.981,+13.730,10.323642,-15.842
1338123337.42,2012_05_27_13:55:37,+40.721,+10.256,+55.363,+10.271,+13.898,+13.708,+14.003,+13.754,10.363791,-15.794
1338123664.63,2012_05_27_14:01:04,+40.731,+10.297,+55.369,+10.308,+13.919,+13.731,+14.025,+13.777,10.399331,-15.817
1338123991.54,2012_05_27_14:06:31,+40.691,+10.287,+55.373,+10.302,+13.921,+13.732,+14.027,+13.778,10.399981,-15.808
